topo,V,D,EPR,traffic,ave_phi,std_phi,ave_time[s],std_time[s],ave_PeakRAM[B],std_PeakRAM[B]
Slimfly,18,5,3,nearst-neighbour,9.814814814814815,0.0,0.006066131591796875,0.0005079740841464382,37460.8,10.73312629199899
Slimfly,18,5,3,shift-1,10.0,0.0,0.005820655822753906,5.208793944141028e-05,37460.8,10.73312629199899
Slimfly,18,5,3,router-cluster,6.419753086419753,0.0,0.005852460861206055,3.4089271530511304e-05,37460.8,10.73312629199899
Slimfly,18,5,3,random-permute,10.0,0.0,0.005788326263427734,1.5711223580710026e-05,37460.8,10.73312629199899
Slimfly,32,6,3,uniform,10.0,0.0,0.011264848709106445,3.572398305799303e-05,156264,35.77708763999664
Slimfly,32,6,3,shift-half,1.6666666666666667,0.0,0.010714435577392578,8.292573829289275e-05,156252.8,10.73312629199899
Slimfly,32,6,3,nearst-neighbour,9.895833333333334,0.0,0.01071338653564453,4.248783641415367e-05,156252.8,10.73312629199899
Slimfly,32,6,3,shift-1,10.0,0.0,0.010714101791381835,0.00016979256605044644,156252.8,10.73312629199899
Slimfly,32,6,3,router-cluster,10.000000000000002,0.0,0.010916471481323242,0.000137747352844756,156252.8,10.73312629199899
Slimfly,32,6,3,random-permute,10.0,0.0,0.010591077804565429,9.405505671693209e-05,156252.8,10.73312629199899
Slimfly,50,7,4,uniform,9.56730769230769,0.0,0.017407560348510744,0.00018329943811359295,474659.2,25.043961347997644
Slimfly,50,7,4,shift-half,2.5,0.0,0.030999755859375,0.02969681599726639,474648,0.0
Slimfly,50,7,4,nearst-neighbour,9.95,0.0,0.017575597763061522,0.00030028612284530384,474648,0.0
Slimfly,50,7,4,shift-1,5.0,0.0,0.01800112724304199,0.0015227031572925553,487225.6,28124.368593801355
Slimfly,50,7,4,router-cluster,7.65625,0.0,0.01734437942504883,0.00032078254522871226,474648,0.0
Slimfly,50,7,4,random-permute,10.0,0.0,0.018704032897949217,0.0025984687081326893,474648,0.0
Slimfly,98,11,6,uniform,8.581871345029231,0.0,0.14482331275939941,0.029059013995287396,2500342.4,38.1156135986291
Slimfly,98,11,6,shift-half,1.6666666666666663,0.0,0.14052720069885255,0.03983300909219978,2500360,55.42562584220407
Slimfly,98,11,6,nearst-neighbour,9.982993197278912,0.0,0.11431026458740234,0.006902087324436524,2500324.8,10.73312629199899
Slimfly,98,11,6,shift-1,10.0,0.0,0.14970383644104004,0.03487875392386799,2500377.6,53.48644688142969
Slimfly,98,11,6,router-cluster,6.759259259259257,0.0,0.12992172241210936,0.03694029770086631,2500342.4,38.1156135986291
Slimfly,98,11,6,random-permute,10.0,0.0,0.13877010345458984,0.03126086535725071,2500360,55.42562584220407
Slimfly,128,12,6,uniform,9.68434343434342,0.0,0.20059661865234374,0.046249043463817315,4135296,44.8998886412873
Slimfly,128,12,6,shift-half,0.8333333333333334,0.0,0.18912200927734374,0.03790700961788975,4135296,44.8998886412873
Slimfly,128,12,6,nearst-neighbour,9.986979166666666,0.0,0.18908047676086426,0.042835000709351735,4135296,55.42562584220407
Slimfly,128,12,6,shift-1,10.0,0.0,0.20540151596069336,0.04415661076055506,4135313.6,53.48644688142969
Slimfly,128,12,6,router-cluster,8.84259259259258,0.0,0.20474505424499512,0.04356101917643966,4135313.6,42.48293775152561
Slimfly,128,12,6,random-permute,10.0,0.0,0.19934697151184083,0.03998732824465546,4135313.6,42.48293775152561
Slimfly,162,13,7,uniform,9.248979591836747,0.0,0.27893576622009275,0.03859009553333369,6724139.2,43.30357952871795
Slimfly,162,13,7,shift-half,1.4285714285714277,0.0,0.28124337196350097,0.03787194473404417,6724139.2,43.30357952871795
Slimfly,162,13,7,nearst-neighbour,9.991181657848324,0.0,0.2495490550994873,0.05097256727337814,6724104,44.8998886412873
Slimfly,162,13,7,shift-1,10.0,0.0,0.28078389167785645,0.0394149615936774,6724139.2,43.30357952871795
Slimfly,162,13,7,router-cluster,7.055204147935977,0.0,0.27979211807250975,0.03842127707700171,6724139.2,43.30357952871795
Slimfly,162,13,7,random-permute,10.0,0.0,0.24655871391296386,0.04273531840194202,6724104,44.8998886412873
Slimfly,242,17,9,uniform,8.669852648347385,0.0,0.8936890125274658,0.06424798475808574,15912851.2,43.30357952871795
Slimfly,242,17,9,shift-half,1.1111111111111196,0.0,0.7930004119873046,0.022717612533618595,15912868.8,10.73312629199899
Slimfly,242,17,9,nearst-neighbour,9.995408631772268,0.0,0.7698185920715332,0.06315379547696083,15912851.2,43.30357952871795
Slimfly,242,17,9,shift-1,10.0,0.0,0.8037214756011963,0.021041300692782396,15912868.8,10.73312629199899
Slimfly,242,17,9,router-cluster,6.623948442130262,0.0,0.7659883975982666,0.05913057511754594,15912851.2,43.30357952871795
Slimfly,242,17,9,random-permute,10.0,0.0,0.7959646224975586,0.014264455667316184,15912868.8,10.73312629199899
Polarfly,13,4,2,uniform,10.0,0.0,0.00212554931640625,0.00015000237110985947,14064,0.0
Polarfly,13,4,2,shift-half,5.0,0.0,0.0021921634674072266,5.101756499024396e-05,14064,0.0
Polarfly,13,4,2,nearst-neighbour,6.410256410256411,0.0,0.002176713943481445,5.50430483554046e-05,14064,0.0
Polarfly,13,4,2,shift-1,5.0,0.0,0.0020951747894287108,0.00013993763162395848,14064,0.0
Polarfly,13,4,2,router-cluster,2.8846153846153846,0.0,0.002045726776123047,0.00012961735196927174,14064,0.0
Polarfly,13,4,2,random-permute,10.0,0.0,0.0020704269409179688,0.0001972477553516036,14064,0.0
