V,D,M_id,phi_ECMP_ASP,phi_IT,phi_IT_fast,phi_IT_fast_diff,time_IT,time_IT_fast,time_IT_fast_diff,attempts_IT,attempts_IT_fast,attempts_IT_fast_diff
36,5,13,1.1663048089640886,3.4211785793304443,3.4022791385650635,3.304337739944458,0.030662153,0.017226418666666663,0.015679450333333334,716,1630.0,1105.0
36,5,14,1.0056063214585267,3.3351635932922363,3.3763606548309326,3.2989912033081055,0.008734568,0.01709497,0.017523129000000002,259,1443.0,1305.0
36,5,15,1.1765088514615667,3.361497163772583,3.2363760471343994,3.215064287185669,0.017826589333333333,0.018779161000000003,0.014397827000000002,464,1452.0,756.0
36,5,16,1.1696911515752095,3.5446338653564453,3.1287682056427,2.9529271125793457,0.02104423366666667,0.013158848666666667,0.012683136,682,757.0,545.0
36,5,17,1.4057372245663382,3.4580233097076416,2.8564822673797607,3.0613908767700195,0.015517535333333334,0.011925897,0.013693479666666668,552,557.0,580.0
36,5,18,1.0628546486250545,3.38547420501709,2.963193416595459,3.184641122817993,0.009131572333333334,0.013095999333333335,0.017007051333333335,300,778.0,1330.0
36,5,19,0.9889548540721432,3.344214677810669,3.278416872024536,3.348292112350464,0.015143683000000002,0.016231581666666668,0.01710236766666667,395,1327.0,1252.0
36,5,20,1.1398731640615793,3.309546947479248,3.3542981147766113,3.260826826095581,0.016884484,0.01720320466666667,0.016101410333333333,496,1444.0,975.0
36,5,21,0.957744547683572,3.485835552215576,3.294463872909546,3.1116533279418945,0.027033847333333336,0.014100617000000001,0.012467083333333335,659,817.0,600.0
36,5,22,0.955515459324601,3.447458028793335,3.1812968254089355,2.8057777881622314,0.017531836000000002,0.012674288333333334,0.012031410333333334,494,618.0,545.0
36,5,23,1.3685398896136474,3.5990755558013916,3.1000912189483643,3.304158926010132,0.017137464,0.012202124000000002,0.012319935333333332,493,564.0,555.0
36,5,24,1.5790786550698441,3.6671950817108154,3.412254810333252,3.292086362838745,0.01749584,0.012326758333333333,0.012121549,628,613.0,545.0
36,5,25,1.2905564618452057,3.5148470401763916,3.427997350692749,3.4133424758911133,0.010280801333333334,0.016139855333333335,0.016562084666666668,318,1303.0,1318.0
36,5,26,1.7253823681044853,3.546032667160034,3.542834520339966,3.4672064781188965,0.017309196333333336,0.018288493,0.015180328666666668,517,1645.0,1012.0
36,5,27,1.8125797604190905,3.498298168182373,3.5042619705200195,3.3943042755126953,0.029848512333333334,0.017616919666666665,0.01748948,639,1518.0,1402.0
36,5,28,1.3861299041952564,3.4955782890319824,3.10978364944458,3.176419734954834,0.010114648666666668,0.013436013333333335,0.014373708666666667,388,761.0,862.0
36,5,29,1.5536844363402338,3.439391851425171,3.4695098400115967,3.3896005153656006,0.009885765333333334,0.01800364566666667,0.014362580666666668,403,1612.0,839.0
36,5,30,1.460019497154776,3.4969115257263184,3.411255359649658,3.333156108856201,0.008839323666666668,0.015626339000000003,0.013647408333333333,360,1045.0,703.0
36,5,31,1.7119004391477746,3.612222194671631,3.4478952884674072,3.455988645553589,0.036723776,0.018920995666666666,0.02006871,854,1647.0,1784.0
36,5,32,0.8934401899673495,2.49247145652771,2.49247145652771,2.49247145652771,0.0017007643333333334,0.011469142666666668,0.012599706333333335,36,162.0,346.0
36,5,33,0.8610725078860875,3.4795215129852295,3.1768901348114014,3.1198267936706543,0.011632061,0.015847738333333333,0.015194861333333335,449,1296.0,1056.0
36,5,34,1.1529492455418382,3.3229541778564453,3.1552746295928955,2.9570322036743164,0.015238307666666668,0.014656512333333335,0.013546655666666666,460,1032.0,716.0
36,5,35,1.4272118750159677,3.361464738845825,3.470520496368408,3.4123401641845703,0.008705654,0.016395163333333334,0.01617530966666667,264,1273.0,1194.0
36,5,36,1.515953626756951,3.4476640224456787,3.4320833683013916,3.39388370513916,0.010442236666666667,0.017239379333333336,0.01681173966666667,326,1463.0,1363.0
36,5,37,1.851877352428165,3.520738124847412,3.568995237350464,3.538031578063965,0.008501680000000001,0.020082463999999998,0.017668444666666668,259,1890.0,1314.0
36,5,38,1.512307977049787,3.610973358154297,3.597019910812378,3.5753560066223145,0.014943590666666668,0.018453071333333335,0.017382942333333335,572,1591.0,1343.0
36,5,39,1.6221335992023929,3.755446195602417,3.3578007221221924,3.3284003734588623,0.027026438333333333,0.013476188333333335,0.012885666666666669,788,768.0,548.0
36,5,40,1.4110194074822682,3.6274847984313965,3.390388011932373,3.2608158588409424,0.038490294333333334,0.012800078333333334,0.012480944,734,620.0,545.0
36,5,41,1.049108224101685,3.4367971420288086,3.1321682929992676,2.9354021549224854,0.013977598333333334,0.012129745666666669,0.012368788666666667,374,545.0,545.0
36,5,42,1.1048684613277917,3.307412624359131,3.1178736686706543,3.041682481765747,0.007501959000000001,0.012523631,0.012408881000000002,208,583.0,563.0
