V,D,M_name,M_weight,phi_ECMP_ASP,phi_MP_APST4,phi_IT,phi_MD_IT,phi_MD_MP_APST4,phi_MP_APST4_uniform,phi_MP_APST4_shift_1,phi_MP_APST4_halfshift
114,8,uniform,0.3333333333333333,5.322052401746714,7.772012375918525,5.6206560134887695,5.525422096252441,7.736819638100047,7.772012375918346,0.8148280802292267,0.8119275871682631
114,8,shift_1,0.3333333333333333,5.0,10.0,10.0,10.0,10.0,5.0,10.0,2.0
114,8,half_shift,0.3333333333333333,0.8333333333333334,3.8156146804742614,3.478248119354248,3.478248119354248,3.8156130782237847,0.8333333333333334,0.625,3.815614680473594
