V,D,M_id,phi_ECMP_ASP,phi_IT,phi_MD_IT,phi_diff_IT,time_IT,time_MD_IT,time_diff_IT,attempts_IT,attempts_MD_IT,attempts_diff_IT
36,5,0,1.8129744335256521,5.498826503753662,5.49882698059082,5.498826503753662,0.0024973488,0.1296294002,0.0023548176,0,1817,124.0
36,5,1,0.5643170457847946,3.186634063720703,2.8665952682495117,3.1175920963287354,0.0112391694,0.1296294002,0.009053660400000002,292,1817,260.0
36,5,2,0.3787169275199581,1.9166886806488037,1.8216601610183716,1.9115592241287231,0.0076289466,0.1296294002,0.005613031,213,1817,174.0
36,5,3,0.8599897085727782,2.9023730754852295,2.689479112625122,2.9023730754852295,0.0033536464,0.1296294002,0.002771075,109,1817,118.0
36,5,4,0.8970461482854019,3.4127490520477295,3.068033218383789,3.135612726211548,0.0102563206,0.1296294002,0.006541809200000001,191,1817,142.0
36,5,5,1.3108806713402774,3.4462947845458984,3.1285152435302734,3.2988059520721436,0.0203921006,0.1296294002,0.013448699200000002,654,1817,272.0
36,5,6,1.1311970201082588,3.466521978378296,3.0323309898376465,3.42441463470459,0.0090572342,0.1296294002,0.0068917828,203,1817,247.0
36,5,7,1.9583274095706793,3.6406376361846924,3.303908109664917,3.6092841625213623,0.030431974,0.1296294002,0.054938404600000004,403,1817,654.0
36,5,8,1.9337391923045,3.5763134956359863,3.448542356491089,3.545858860015869,0.0250816012,0.1296294002,0.022108138600000004,654,1817,356.0
36,5,9,1.767684717413185,3.595996618270874,2.9872050285339355,3.548182487487793,0.0487583282,0.1296294002,0.0425966452,654,1817,654.0
36,5,10,1.3237538569838354,3.5425162315368652,2.6076202392578125,3.4594075679779053,0.015542965,0.1296294002,0.022492864600000002,311,1817,318.0
36,5,11,1.17050323508757,3.4737696647644043,2.8228085041046143,3.448227882385254,0.023926029600000003,0.1296294002,0.0510697886,355,1817,654.0
36,5,12,1.0413234783895884,3.514359951019287,2.8246889114379883,3.399073600769043,0.009263706,0.1296294002,0.017454306600000004,193,1817,254.0
36,5,13,1.035742132733161,3.666334390640259,3.3820247650146484,3.6368582248687744,0.033861092,0.1296294002,0.0261565122,654,1817,312.0
36,5,14,0.9550674606401498,4.284808158874512,3.9384801387786865,4.389584541320801,0.0269827322,0.1296294002,0.0308640146,654,1817,654.0
36,5,15,0.9938272189091947,4.361353397369385,4.361353397369385,4.361353397369385,0.0020845976000000003,0.1296294002,0.0021022028,0,1817,32.0
36,5,16,1.689685685851025,5.468191146850586,5.468191146850586,5.468191146850586,0.0032079526000000002,0.1296294002,0.0036946322000000003,109,1817,84.0
36,5,17,0.5335394011096796,2.667297124862671,2.5925397872924805,2.667297124862671,0.0032715162000000004,0.1296294002,0.0101708588,109,1817,334.0
36,5,18,0.45288708823501395,2.202819585800171,1.9438220262527466,2.073495626449585,0.0066303586000000005,0.1296294002,0.06775610480000001,179,1817,654.0
36,5,19,1.0123019442479066,3.466198444366455,3.011404514312744,3.3675899505615234,0.023745756800000004,0.1296294002,0.0324321518,654,1817,654.0
36,5,20,1.0046865324055945,3.391176223754883,3.1220641136169434,3.315694808959961,0.008560219800000001,0.1296294002,0.07507508240000002,194,1817,654.0
36,5,21,1.1206251813028483,3.3290956020355225,3.151090383529663,3.383345603942871,0.0114580936,0.1296294002,0.06472094260000001,232,1817,654.0
36,5,22,1.2537068313458628,3.4942209720611572,3.135704278945923,3.425922393798828,0.0087455398,0.1296294002,0.03435222880000001,196,1817,654.0
36,5,23,1.992180249273383,3.68986177444458,3.4135899543762207,3.571502447128296,0.0332805434,0.1296294002,0.0373440996,654,1817,654.0
36,5,24,2.01571592155831,3.6186270713806152,3.415692090988159,3.545708417892456,0.030287792,0.1296294002,0.0387448764,654,1817,654.0
36,5,25,1.879454174109735,3.631497859954834,3.069664716720581,3.475539207458496,0.0355749142,0.1296294002,0.06454712879999999,654,1817,654.0
36,5,26,1.2751354434184936,3.564175605773926,2.5689237117767334,3.3479995727539062,0.0167980318,0.1296294002,0.05424973300000001,302,1817,654.0
36,5,27,1.0055314101064725,3.6385865211486816,2.994403123855591,3.27717924118042,0.0084952214,0.1296294002,0.06500972140000001,216,1817,654.0
36,5,28,1.2028368947860995,3.703923463821411,3.1681745052337646,3.502892255783081,0.008496985,0.1296294002,0.0469740156,173,1817,654.0
36,5,29,1.0464248179700515,3.9353420734405518,3.5295116901397705,3.822606325149536,0.0361652842,0.1296294002,0.06717681080000001,654,1817,654.0
36,5,30,0.9499379244597044,4.816188335418701,4.478273391723633,4.816188335418701,0.0036075042,0.1296294002,0.0108538078,109,1817,255.0
36,5,31,1.613088365191474,4.077146530151367,4.077146530151367,4.077146530151367,0.0017083694,0.1296294002,0.0054373296000000005,0,1817,113.0
