V,D,M_id,phi_ECMP_ASP,phi_IT,phi_MD_IT,phi_diff_IT,time_IT,time_MD_IT,time_diff_IT,attempts_IT,attempts_MD_IT,attempts_diff_IT
36,5,0,1.9516774198067937,7.043659210205078,6.33549690246582,7.177452564239502,0.015859312400000002,0.16271152020000001,0.0174283998,654,2211,654.0
36,5,1,1.2329699248927268,3.7751221656799316,3.608832359313965,3.7214181423187256,0.0123813232,0.16271152020000001,0.009534008399999998,260,2211,216.0
36,5,2,1.5532089797626523,3.6391172409057617,3.4317400455474854,3.4719810485839844,0.0127745636,0.16271152020000001,0.010234924,287,2211,239.0
36,5,3,1.1642290845830672,3.5346858501434326,3.2572360038757324,3.35343599319458,0.011164481,0.16271152020000001,0.012034346000000001,232,2211,234.0
36,5,4,1.3659380213845589,3.5098631381988525,3.404869556427002,3.396545171737671,0.015342305200000001,0.16271152020000001,0.024927545400000004,318,2211,378.0
36,5,5,1.1991436344524824,3.5307998657226562,3.024650812149048,3.5816283226013184,0.009212775400000001,0.16271152020000001,0.024400871400000003,226,2211,333.0
36,5,6,1.7387474603786142,3.6479849815368652,3.7171788215637207,3.681584358215332,0.0069953788,0.16271152020000001,0.019126488400000002,162,2211,299.0
36,5,7,1.5877318998408951,3.6332597732543945,3.5068275928497314,3.531083106994629,0.029650396800000003,0.16271152020000001,0.0097055866,654,2211,258.0
36,5,8,1.3879898662981687,3.4977505207061768,3.537338972091675,3.4858994483947754,0.013044539200000002,0.16271152020000001,0.0434164834,323,2211,517.0
36,5,9,1.8483139052319988,3.6272106170654297,3.108675956726074,3.5373847484588623,0.011069849,0.16271152020000001,0.024821805800000003,262,2211,304.0
36,5,10,1.186882134583717,3.564297914505005,3.4589948654174805,3.4525980949401855,0.0189056296,0.16271152020000001,0.0260659864,314,2211,321.0
36,5,11,1.3545426684935364,3.426793336868286,3.4547932147979736,3.4711830615997314,0.007741546,0.16271152020000001,0.020627292000000002,172,2211,319.0
36,5,12,1.200222663869567,3.5267088413238525,3.267849922180176,3.4053473472595215,0.009491081200000001,0.16271152020000001,0.0213401656,183,2211,271.0
36,5,13,1.6001001263221624,3.597515106201172,3.475306272506714,3.615654468536377,0.0137378102,0.16271152020000001,0.06631943380000001,288,2211,654.0
36,5,14,1.2667084819184273,3.8251168727874756,3.554014205932617,3.8104336261749268,0.0082857428,0.16271152020000001,0.0167427398,194,2211,281.0
36,5,15,1.9460158100617286,7.148052215576172,6.662722110748291,7.017610549926758,0.017180725600000002,0.16271152020000001,0.0295096774,654,2211,654.0
