V,D,M_id,phi_ECMP_ASP,phi_IT,phi_MD_IT,phi_diff_IT,time_IT,time_MD_IT,time_diff_IT,attempts_IT,attempts_MD_IT,attempts_diff_IT
36,5,0,0.8851657770122486,2.6392810344696045,2.2309231758117676,2.685652732849121,0.0345181568,0.039122983,0.0171857718,591,701,654.0
36,5,1,1.4501782534585008,3.427799701690674,2.8247056007385254,3.524057626724243,0.0178074126,0.039122983,0.033043638,389,701,654.0
36,5,2,0.9681131332645763,3.236654043197632,2.7476346492767334,3.236654043197632,0.0043019672,0.039122983,0.0030931224000000004,109,701,93.0
36,5,3,1.3249854691002985,3.321920871734619,2.6966590881347656,3.185493230819702,0.0364987986,0.039122983,0.022321349,654,701,654.0
36,5,4,1.4062214731623683,3.553637981414795,2.8060050010681152,3.4686450958251953,0.0432871092,0.039122983,0.0464656288,583,701,654.0
36,5,5,1.0835283929770811,2.8703064918518066,2.668621063232422,2.8703064918518066,0.0025265576000000002,0.039122983,0.0048796442,0,701,230.0
36,5,6,1.4050520813099396,3.3637475967407227,2.763573408126831,3.3224363327026367,0.0257739576,0.039122983,0.026109177,654,701,517.0
36,5,7,1.3051249198557004,3.5109660625457764,2.7702581882476807,3.4182450771331787,0.024473142,0.039122983,0.0245539718,480,701,654.0
36,5,8,1.2782852530119422,2.2482428550720215,2.241748094558716,2.2482428550720215,0.0018833042,0.039122983,0.0010764496,0,701,4.0
36,5,9,1.5495606904046513,3.47725248336792,2.7683606147766113,3.3256540298461914,0.0381583064,0.039122983,0.028521322000000005,654,701,654.0
36,5,10,1.1867063166592302,3.432152271270752,2.7527353763580322,3.4319427013397217,0.015373309600000001,0.039122983,0.041329318999999996,329,701,599.0
36,5,11,1.0831089981848476,2.693740129470825,2.6433331966400146,2.693740129470825,0.0022151964,0.039122983,0.0036358020000000005,0,701,111.0
36,5,12,1.4610884201763783,3.431270122528076,2.7694039344787598,3.2968735694885254,0.013113253200000001,0.039122983,0.0442393752,314,701,641.0
36,5,13,1.0182275418970295,3.4551620483398438,2.7441463470458984,3.2695674896240234,0.017006213200000002,0.039122983,0.022738215800000003,359,701,627.0
36,5,14,1.1971035445464038,3.32285213470459,2.6495471000671387,3.1208300590515137,0.033691140800000005,0.039122983,0.0252260272,654,701,654.0
36,5,15,0.8453346857803552,2.5629966259002686,2.0495212078094482,2.4961776733398438,0.019726736600000003,0.039122983,0.0226326628,654,701,654.0
