V,D,M_id,phi_ECMP_ASP,phi_IT,phi_MD_IT,phi_diff_IT,time_IT,time_MD_IT,time_diff_IT,attempts_IT,attempts_MD_IT,attempts_diff_IT
36,5,0,3.144718792866941,8.06082820892334,8.06082820892334,8.06082820892334,0.0038406448,0.9996423388000001,0.0022549836000000005,109,3689,117.0
36,5,1,1.8020782196039926,5.2291059494018555,4.817662239074707,5.2291059494018555,0.004136542,0.9996423388000001,0.0029691634,109,3689,170.0
36,5,2,1.4792603698150923,5.732268810272217,4.129123687744141,5.666022300720215,0.014347968400000001,0.9996423388000001,0.012353820000000001,654,3689,654.0
36,5,3,1.5656565656565657,5.350594997406006,3.826953649520874,5.06613826751709,0.0064406584,0.9996423388000001,0.013236130200000001,327,3689,453.0
36,5,4,0.9720272083372337,4.273319244384766,3.397265672683716,3.9434800148010254,0.0032409618000000004,0.9996423388000001,0.012907653,109,3689,654.0
36,5,5,1.067447045707915,4.633998870849609,2.362967014312744,4.056103706359863,0.0117964412,0.9996423388000001,0.0121667054,654,3689,654.0
36,5,6,1.1146891472056413,4.637981414794922,3.483609199523926,4.47519588470459,0.0168458992,0.9996423388000001,0.025355106,654,3689,654.0
36,5,7,1.0103323155891857,3.775214672088623,3.3008944988250732,3.775214672088623,0.0037288112000000003,0.9996423388000001,0.0031720026,109,3689,88.0
36,5,8,0.9448434318419459,4.389161109924316,3.0320589542388916,3.8556718826293945,0.01468901,0.9996423388000001,0.036303208600000005,377,3689,556.0
36,5,9,0.9227271556276888,4.066648006439209,3.0419116020202637,3.785193920135498,0.020194314600000002,0.9996423388000001,0.015005658400000002,654,3689,426.0
36,5,10,1.1867595260967017,3.8658111095428467,3.3366527557373047,3.769019365310669,0.014806856600000001,0.9996423388000001,0.016715889199999997,335,3689,333.0
36,5,11,1.1129017189835575,3.658068895339966,3.2586212158203125,3.554471731185913,0.0124068652,0.9996423388000001,0.007733701400000001,304,3689,270.0
36,5,12,0.9630736263902093,3.4768857955932617,3.0325772762298584,3.3723106384277344,0.0248231042,0.9996423388000001,0.041539169800000005,557,3689,654.0
36,5,13,0.9030508227755936,3.4265778064727783,3.1439285278320312,3.3810577392578125,0.008801052,0.9996423388000001,0.029132391200000003,241,3689,435.0
36,5,14,1.074817542331499,3.478334903717041,2.9649651050567627,3.411888599395752,0.015893405000000003,0.9996423388000001,0.0133351022,359,3689,340.0
36,5,15,0.9608220937700707,3.399806022644043,2.9270565509796143,3.4441685676574707,0.029547810200000003,0.9996423388000001,0.0231676122,623,3689,556.0
36,5,16,0.9263319066012459,3.2254974842071533,2.76177716255188,3.436023712158203,0.014033094000000001,0.9996423388000001,0.0113722844,349,3689,278.0
36,5,17,0.9620198062901295,3.2564358711242676,2.4690592288970947,3.3534626960754395,0.0124876454,0.9996423388000001,0.04187127140000001,411,3689,576.0
36,5,18,1.0330105175466,3.4593071937561035,2.433246374130249,3.3772361278533936,0.023107524600000002,0.9996423388000001,0.0171006808,484,3689,375.0
36,5,19,1.3491161616161615,3.4176952838897705,2.718311309814453,3.4888904094696045,0.018157055800000002,0.9996423388000001,0.027401889000000002,405,3689,654.0
36,5,20,1.378731051726832,3.471546173095703,2.7911367416381836,3.5123047828674316,0.029874526600000003,0.9996423388000001,0.036923688,578,3689,654.0
36,5,21,1.1163908589440505,3.4968597888946533,2.4636385440826416,3.287139892578125,0.0191298448,0.9996423388000001,0.0124860404,385,3689,276.0
36,5,22,1.1192831357835198,3.5206425189971924,2.454423427581787,3.5460097789764404,0.0189092464,0.9996423388000001,0.045248112,399,3689,654.0
36,5,23,0.9649199672858979,3.3966970443725586,2.346996307373047,3.5128254890441895,0.0276808276,0.9996423388000001,0.0476020776,563,3689,654.0
36,5,24,0.9382537385431741,3.2927021980285645,2.51346755027771,3.4177446365356445,0.015209531200000001,0.9996423388000001,0.0546280766,310,3689,551.0
36,5,25,0.9668767349388551,3.5139737129211426,2.4402072429656982,3.220701217651367,0.025321944000000002,0.9996423388000001,0.027063584600000003,654,3689,397.0
36,5,26,1.116741010205997,3.4102580547332764,2.816714286804199,3.3186397552490234,0.0236867544,0.9996423388000001,0.059640088,528,3689,637.0
36,5,27,1.0927664753955832,3.286402463912964,2.913170576095581,3.3427882194519043,0.016175054600000002,0.9996423388000001,0.0143464752,371,3689,340.0
36,5,28,0.8842887032187443,3.3128292560577393,2.6521222591400146,3.399806499481201,0.015572128800000001,0.9996423388000001,0.0140550872,329,3689,300.0
36,5,29,1.1026362783377222,3.452998399734497,2.682368040084839,3.4209911823272705,0.015036728400000001,0.9996423388000001,0.016300966,327,3689,347.0
36,5,30,1.0718163486893129,3.4455270767211914,2.535400867462158,3.2844364643096924,0.0282843932,0.9996423388000001,0.058350862,654,3689,513.0
36,5,31,1.0996921854830701,3.408271312713623,2.616708755493164,3.4189178943634033,0.0445413546,0.9996423388000001,0.027081240200000002,654,3689,276.0
36,5,32,0.6674198121566541,3.199021577835083,2.3346755504608154,2.9818971157073975,0.026982487200000002,0.9996423388000001,0.025996917200000004,654,3689,496.0
36,5,33,0.9771351521932468,3.3527743816375732,2.631770133972168,3.2449750900268555,0.0131694058,0.9996423388000001,0.028195836600000003,339,3689,518.0
36,5,34,1.4319097344440535,3.36480975151062,2.693854331970215,3.423752546310425,0.021441313,0.9996423388000001,0.042093902600000004,529,3689,654.0
36,5,35,1.3373434721749324,3.422901153564453,2.845442771911621,3.4606757164001465,0.015588833600000001,0.9996423388000001,0.046484770200000004,359,3689,654.0
36,5,36,0.9137931034482756,3.5307154655456543,2.565464496612549,3.410027503967285,0.0323812076,0.9996423388000001,0.08954100079999999,540,3689,654.0
36,5,37,0.9724124437487772,3.389024019241333,2.2066216468811035,3.353769302368164,0.04492776800000001,0.9996423388000001,0.056417931600000006,641,3689,654.0
36,5,38,0.9821406637679021,3.495746612548828,2.3370890617370605,3.3986456394195557,0.036699899,0.9996423388000001,0.05556715160000001,577,3689,534.0
36,5,39,0.9098856952934206,3.3031678199768066,2.3141024112701416,3.288681983947754,0.0154252364,0.9996423388000001,0.016066938,309,3689,269.0
36,5,40,1.0250628515149158,3.222914695739746,2.7450265884399414,3.2348833084106445,0.0082250676,0.9996423388000001,0.0719495178,193,3689,654.0
36,5,41,1.0746117873262613,3.2941226959228516,2.6351497173309326,3.2914915084838867,0.0359362268,0.9996423388000001,0.017727368600000005,555,3689,342.0
36,5,42,0.9020121163301953,3.3192849159240723,2.6939449310302734,3.3675172328948975,0.015555397600000001,0.9996423388000001,0.0146666142,347,3689,270.0
36,5,43,0.9881864623243934,3.356182813644409,2.404667377471924,3.434180736541748,0.012315472400000001,0.9996423388000001,0.0424636892,326,3689,512.0
36,5,44,0.80267517183405,3.329615592956543,2.945723533630371,3.1650137901306152,0.0353459022,0.9996423388000001,0.0392800932,587,3689,635.0
36,5,45,1.014302532773323,3.2944488525390625,2.633262872695923,3.3714215755462646,0.015187353200000002,0.9996423388000001,0.0210176294,389,3689,368.0
36,5,46,1.200997277170882,3.608187437057495,3.1457724571228027,3.4822635650634766,0.0181331422,0.9996423388000001,0.013448545000000001,397,3689,242.0
36,5,47,1.3264739594526829,3.56325626373291,3.0061495304107666,3.6127123832702637,0.0230662854,0.9996423388000001,0.0548453612,654,3689,654.0
36,5,48,1.305770055770056,3.5401437282562256,2.942619800567627,3.602152109146118,0.0161477234,0.9996423388000001,0.0220672466,443,3689,406.0
36,5,49,1.558930041152263,3.700643539428711,3.270641326904297,3.714571714401245,0.013772139400000001,0.9996423388000001,0.061310689200000004,353,3689,654.0
36,5,50,1.1605328957649632,3.5528042316436768,2.413017511367798,3.3038246631622314,0.0295211298,0.9996423388000001,0.0642667388,654,3689,654.0
36,5,51,0.6728778467908902,2.8552966117858887,1.706728219985962,2.8552966117858887,0.0058630946,0.9996423388000001,0.0212013154,218,3689,355.0
36,5,52,1.3054898870501705,3.5024662017822266,2.895559072494507,3.2479026317596436,0.0225015218,0.9996423388000001,0.053997794,504,3689,654.0
36,5,53,1.6934404283801872,3.5315465927124023,2.981248378753662,3.399930477142334,0.009515036800000001,0.9996423388000001,0.054038704400000005,276,3689,500.0
36,5,54,1.8065327487169027,3.4920029640197754,2.8136205673217773,3.421053886413574,0.011338954600000001,0.9996423388000001,0.07094895459999999,333,3689,654.0
36,5,55,1.4954201513341303,3.316603660583496,2.8872551918029785,3.4662675857543945,0.0151695054,0.9996423388000001,0.06232104800000001,428,3689,654.0
36,5,56,1.279637846802026,3.496846914291382,3.0265684127807617,3.4349727630615234,0.013970691000000002,0.9996423388000001,0.07449791400000001,421,3689,654.0
36,5,57,1.3131449281873868,3.427342414855957,2.993922472000122,3.473482847213745,0.010704539400000001,0.9996423388000001,0.05086383060000001,326,3689,654.0
36,5,58,1.4783973390487566,3.5055129528045654,3.061805248260498,3.3830976486206055,0.010741022400000001,0.9996423388000001,0.036091957,327,3689,421.0
36,5,59,1.3730654579607173,3.535839796066284,3.1398367881774902,3.456860065460205,0.023540134,0.9996423388000001,0.040534469200000006,654,3689,654.0
