V,D,M_id,phi_ECMP_ASP,phi_IT,phi_MD_IT,phi_diff_IT,time_IT,time_MD_IT,time_diff_IT,attempts_IT,attempts_MD_IT,attempts_diff_IT
36,5,0,2.382349321528708,5.727218151092529,5.727217674255371,5.727218151092529,0.0016991752,0.24292309080000002,0.0008479574,0,2065,20.0
36,5,1,1.5044109763126412,4.661927223205566,4.258718967437744,4.661927223205566,0.0033170950000000004,0.24292309080000002,0.0023764902000000003,109,2065,105.0
36,5,2,0.5984215632222658,3.143066167831421,2.856938600540161,3.143066167831421,0.0026215396,0.24292309080000002,0.004338077800000001,0,2065,237.0
36,5,3,0.5102827545861908,1.6395900249481201,1.6395900249481201,1.6395900249481201,0.0018029818000000002,0.24292309080000002,0.0008404899999999999,0,2065,12.0
36,5,4,0.33153256639988266,1.6943202018737793,1.6716479063034058,1.6943202018737793,0.004674205000000001,0.24292309080000002,0.0041638058,218,2065,228.0
36,5,5,0.49252223502086606,2.120011806488037,2.039039373397827,2.120011806488037,0.0034294926000000003,0.24292309080000002,0.0025736946000000003,109,2065,114.0
36,5,6,0.8105445387728245,1.4504108428955078,1.4504108428955078,1.4504108428955078,0.0016297522,0.24292309080000002,0.0006520910000000002,0,2065,1.0
36,5,7,0.9008664695082196,3.1080710887908936,2.6458685398101807,3.1080710887908936,0.0037197472000000003,0.24292309080000002,0.0035649480000000005,109,2065,135.0
36,5,8,1.0760973959747653,3.480262279510498,2.735719919204712,3.340726375579834,0.0119085058,0.24292309080000002,0.0095190618,251,2065,215.0
36,5,9,0.7385909896033779,3.0454061031341553,2.561164140701294,2.826904773712158,0.0073253922,0.24292309080000002,0.0173768532,174,2065,345.0
36,5,10,1.2316645106738784,3.3355531692504883,2.8922903537750244,3.356717109680176,0.016336808,0.24292309080000002,0.009909391200000001,312,2065,317.0
36,5,11,1.0776603317947955,3.333047389984131,2.6712772846221924,3.235804557800293,0.015787857,0.24292309080000002,0.0451482136,287,2065,654.0
36,5,12,1.0611287271932108,3.3528964519500732,2.570591688156128,3.341434955596924,0.011775709,0.24292309080000002,0.04654067900000001,249,2065,654.0
36,5,13,1.1272608821275842,3.4285130500793457,2.812028408050537,3.4063539505004883,0.0081348628,0.24292309080000002,0.016469644800000002,190,2065,284.0
36,5,14,1.3152250671199823,3.5773162841796875,2.9513778686523438,3.5505919456481934,0.0320394248,0.24292309080000002,0.025212997200000004,654,2065,654.0
36,5,15,1.5170932754979107,3.5346808433532715,2.9386446475982666,3.5219311714172363,0.0081550908,0.24292309080000002,0.0324436396,199,2065,333.0
36,5,16,1.6103404538379176,3.559398651123047,3.0484580993652344,3.55743145942688,0.024860238,0.24292309080000002,0.0334660144,654,2065,522.0
