V,D,M_id,phi_ECMP_ASP,phi_IT,phi_MD_IT,phi_diff_IT,time_IT,time_MD_IT,time_diff_IT,attempts_IT,attempts_MD_IT,attempts_diff_IT
36,5,0,1.2111240160020647,3.251065254211426,2.520268201828003,3.244516611099243,0.040781563800000004,1.2767154632,0.0306794134,654,2022,654.0
36,5,1,0.9232991857105333,2.8297934532165527,1.854408621788025,2.8416974544525146,0.017516816,1.2767154632,0.024779286200000004,654,2022,654.0
36,5,2,0.32277361631294216,0.34467917680740356,0.34467917680740356,0.34467917680740356,0.0015938424000000002,1.2767154632,0.0005896168,0,2022,0.0
36,5,3,2.292175208902079,5.648761749267578,5.4276885986328125,5.648761749267578,0.0021288328,1.2767154632,0.001107475,0,2022,21.0
36,5,4,1.396577840008143,4.0038533210754395,3.994169235229492,4.0038533210754395,0.003627617,1.2767154632,0.0044353256,109,2022,230.0
36,5,5,1.3459224218305144,3.5836782455444336,3.5836782455444336,3.5836782455444336,0.0041504708,1.2767154632,0.0027920538000000003,218,2022,110.0
36,5,6,1.5746002677430124,3.1042306423187256,3.1042308807373047,3.1042306423187256,0.0020674612,1.2767154632,0.0009604088,0,2022,6.0
36,5,7,1.2354829361426474,2.8604984283447266,2.8604986667633057,2.8604984283447266,0.0021999112,1.2767154632,0.0011924898,0,2022,16.0
36,5,8,0.8166588821904133,2.0400304794311523,2.0400304794311523,2.0400304794311523,0.0019238732,1.2767154632,0.0009573788,0,2022,6.0
36,5,9,0.6442923792931523,1.52631676197052,1.52631676197052,1.52631676197052,0.0017622508,1.2767154632,0.0009221098,0,2022,5.0
36,5,10,0.5052028489200544,1.5553337335586548,1.5553337335586548,1.5553337335586548,0.0019051338,1.2767154632,0.0009545548000000001,0,2022,6.0
36,5,11,0.36297791609424196,1.5220955610275269,1.5220955610275269,1.5220955610275269,0.0018997602000000002,1.2767154632,0.0030405568,0,2022,110.0
36,5,12,0.290195586748487,1.3883670568466187,1.3883670568466187,1.3883670568466187,0.0037132686000000002,1.2767154632,0.0009172468,109,2022,4.0
36,5,13,0.29634318313500013,1.413344383239746,1.413344383239746,1.413344383239746,0.001959156,1.2767154632,0.0010249859999999999,0,2022,8.0
36,5,14,0.2957034862626669,1.2611860036849976,1.2611860036849976,1.2611860036849976,0.0018689356000000002,1.2767154632,0.0008682312000000001,0,2022,1.0
36,5,15,0.2979423004948373,1.400396466255188,1.400396466255188,1.400396466255188,0.002000152,1.2767154632,0.0030906616000000004,0,2022,120.0
36,5,16,0.29675208332220215,0.9672659635543823,0.9672659039497375,0.9672659635543823,0.0018499398000000002,1.2767154632,0.0008770906000000001,0,2022,1.0
36,5,17,0.30977206656750816,0.7617419362068176,0.7617419362068176,0.7617419362068176,0.0018169912,1.2767154632,0.000876261,0,2022,1.0
36,5,18,0.2427319531271038,1.1717513799667358,1.1717513799667358,1.1717513799667358,0.0019105528,1.2767154632,0.0009839920000000002,0,2022,6.0
36,5,19,0.20949030569991828,1.0113648176193237,1.0113646984100342,1.0113648176193237,0.0017629096,1.2767154632,0.0009150436000000001,0,2022,2.0
36,5,20,0.18223051922531858,1.0248644351959229,1.0218572616577148,1.0248644351959229,0.0116616528,1.2767154632,0.004966036599999999,436,2022,160.0
36,5,21,0.19458735497713595,0.9906371235847473,0.9906371235847473,0.9906371235847473,0.0037608204000000004,1.2767154632,0.0008893486000000001,109,2022,1.0
36,5,22,0.19355405355075164,0.7902277112007141,0.7902276515960693,0.7902277112007141,0.0017293422,1.2767154632,0.0008679536000000002,0,2022,0.0
36,5,23,0.17041267480217048,0.6403429508209229,0.6403430104255676,0.6403429508209229,0.0017058434000000002,1.2767154632,0.0008499146000000001,0,2022,0.0
36,5,24,0.17204772188885986,0.5898615717887878,0.5898615717887878,0.5898615717887878,0.0017092468000000003,1.2767154632,0.0008639772,0,2022,0.0
36,5,25,0.23635199160682788,0.7950656414031982,0.7950656414031982,0.7950656414031982,0.0017289922,1.2767154632,0.0008485794000000002,0,2022,0.0
36,5,26,0.19391410119419633,0.6371020078659058,0.6371020078659058,0.6371020078659058,0.0017097104,1.2767154632,0.0008516734000000002,0,2022,0.0
36,5,27,0.20204197478829186,0.6079242825508118,0.6079242825508118,0.6079242825508118,0.0016932974,1.2767154632,0.0008450338000000002,0,2022,0.0
36,5,28,0.1546198429095055,0.39592790603637695,0.39592787623405457,0.39592790603637695,0.0016788178,1.2767154632,0.0008368512,0,2022,0.0
36,5,29,0.3313917708803401,0.7654359340667725,0.7654359936714172,0.7654359340667725,0.0016495606,1.2767154632,0.0008652908000000001,0,2022,0.0
36,5,30,0.38567603950304347,0.9299324750900269,0.9299324750900269,0.9299324750900269,0.0016545938,1.2767154632,0.000868822,0,2022,0.0
36,5,31,0.4118244540752569,0.9369202256202698,0.9369202256202698,0.9369202256202698,0.0016611702,1.2767154632,0.0008578966,0,2022,0.0
36,5,32,0.6410207495777702,1.3516193628311157,1.3516194820404053,1.3516193628311157,0.0017404866,1.2767154632,0.0010070162,0,2022,6.0
36,5,33,0.6108522032049298,2.0208740234375,1.965084433555603,2.0208740234375,0.002152979,1.2767154632,0.0015230628000000002,0,2022,20.0
36,5,34,0.9344160617769084,2.695905923843384,1.8060307502746582,2.695905923843384,0.0029313116,1.2767154632,0.001705773,0,2022,30.0
36,5,35,0.8178535961564383,3.1787269115448,1.9914190769195557,3.03352689743042,0.014450508400000001,1.2767154632,0.010848875000000001,270,2022,211.0
36,5,36,0.5826773643554626,2.5808603763580322,2.173335313796997,2.498408317565918,0.014061001,1.2767154632,0.008863045000000002,301,2022,276.0
36,5,37,0.467450597893226,2.047145128250122,1.892421007156372,2.045544385910034,0.0075639824000000005,1.2767154632,0.005772155400000001,180,2022,225.0
36,5,38,0.4393935105120356,2.045753002166748,1.8699631690979004,2.020474672317505,0.0108728656,1.2767154632,0.0088499784,259,2022,340.0
36,5,39,0.38749956572170857,1.4262759685516357,1.4262759685516357,1.4262759685516357,0.0019221262,1.2767154632,0.0009853144,0,2022,0.0
36,5,40,0.40648845060365346,1.1677762269973755,1.167776346206665,1.1677762269973755,0.0018409914,1.2767154632,0.000982935,0,2022,0.0
36,5,41,0.5467418624149922,1.4104365110397339,1.4104365110397339,1.4104365110397339,0.0018618730000000002,1.2767154632,0.0009876584000000001,0,2022,0.0
36,5,42,0.6293618256038831,1.7247626781463623,1.7247627973556519,1.7247626781463623,0.0021815664,1.2767154632,0.0010287958,0,2022,1.0
