V,D,M_id,phi_ECMP_ASP,phi_IT,phi_MD_IT,phi_diff_IT,time_IT,time_MD_IT,time_diff_IT,attempts_IT,attempts_MD_IT,attempts_diff_IT
36,5,0,2.382349321528708,5.727218151092529,5.727217674255371,5.727218151092529,0.0019738876,0.2814423944,0.0010106423999999999,0,1911,20.0
36,5,1,1.4641288730117181,4.933491230010986,4.562429428100586,4.933491230010986,0.0043567872,0.2814423944,0.0028757772,109,1911,149.0
36,5,2,0.6137853251590947,2.9794886112213135,2.6250712871551514,2.9794886112213135,0.0024838054,0.2814423944,0.0015449404,0,1911,39.0
36,5,3,0.39099440972768357,2.138481378555298,1.980689525604248,2.085846424102783,0.008474537400000001,0.2814423944,0.011584792200000001,201,1911,294.0
36,5,4,0.35043559382776335,1.5436125993728638,1.5436124801635742,1.5436125993728638,0.002128866,0.2814423944,0.000915935,0,1911,8.0
36,5,5,0.2762105492041737,1.4349212646484375,1.4349212646484375,1.4349212646484375,0.003757411,0.2814423944,0.0030715140000000004,109,1911,114.0
36,5,6,0.38254865958954565,1.4860060214996338,1.4860061407089233,1.4860060214996338,0.0019770846000000003,0.2814423944,0.0008642178000000001,0,1911,6.0
36,5,7,0.6278336602977546,1.840959072113037,1.8409589529037476,1.840959072113037,0.002152331,0.2814423944,0.0010026299999999998,0,1911,11.0
36,5,8,1.0884101902970247,3.5323777198791504,2.5227110385894775,3.440528392791748,0.015394190400000002,0.2814423944,0.0175537602,315,1911,286.0
36,5,9,0.6786295454001132,2.919625759124756,2.5435590744018555,2.721529960632324,0.0063537438000000005,0.2814423944,0.009746661200000003,128,1911,187.0
36,5,10,0.8165087696133447,2.6266493797302246,2.6266493797302246,2.6266493797302246,0.0030232378,0.2814423944,0.0015396816,0,1911,26.0
36,5,11,0.9896834082425364,3.193894863128662,2.636625289916992,3.1050965785980225,0.0749936496,0.2814423944,0.016751529600000002,654,1911,225.0
36,5,12,0.9869773470018672,2.7014763355255127,2.337963342666626,2.7014763355255127,0.003676514,0.2814423944,0.0020138272000000002,0,1911,40.0
36,5,13,0.9338450449456818,3.3580234050750732,2.7652266025543213,3.2184486389160156,0.0096612286,0.2814423944,0.0078004656000000006,183,1911,181.0
36,5,14,1.3391832567241204,3.508399486541748,2.9904565811157227,3.4381964206695557,0.028713631200000003,0.2814423944,0.0497374964,654,1911,654.0
36,5,15,1.5414712069147274,3.4303205013275146,2.9057865142822266,3.3540689945220947,0.030244344800000003,0.2814423944,0.056723682600000006,654,1911,599.0
36,5,16,1.6376750163706366,3.4664218425750732,3.0014281272888184,3.390188217163086,0.0073006284,0.2814423944,0.0063663492,172,1911,166.0
36,5,17,1.719395744390714,3.562947988510132,3.2557661533355713,3.447113037109375,0.0313519036,0.2814423944,0.039923700400000005,654,1911,654.0
36,5,18,1.5556429517665524,3.4873032569885254,2.5828945636749268,3.470747947692871,0.0434039662,0.2814423944,0.030194117600000004,654,1911,654.0
36,5,19,1.7128561293264226,3.4404537677764893,2.9050843715667725,3.3890421390533447,0.0162671516,0.2814423944,0.0167837444,216,1911,244.0
36,5,20,1.2184816498888824,3.5387773513793945,2.5809152126312256,3.424530029296875,0.0478202702,0.2814423944,0.017912759400000002,654,1911,245.0
36,5,21,1.2234185189291387,3.59458589553833,2.1328678131103516,3.49275803565979,0.0179938018,0.2814423944,0.030866961800000002,280,1911,396.0
36,5,22,1.0140689351575565,3.4474475383758545,2.2143707275390625,3.2984507083892822,0.0174634858,0.2814423944,0.0053994632,248,1911,135.0
36,5,23,0.9200566983254029,3.3914012908935547,2.7821784019470215,3.265803813934326,0.012292419600000002,0.2814423944,0.0150415348,194,1911,170.0
36,5,24,0.8774154681780056,2.730454206466675,2.6818530559539795,2.730454206466675,0.0040846594,0.2814423944,0.0017742790000000001,0,1911,13.0
36,5,25,0.7566195329450041,2.3226029872894287,2.2242705821990967,2.3226029872894287,0.0035984684,0.2814423944,0.001822213,0,1911,15.0
36,5,26,1.0578517109883079,3.0565872192382812,3.009242296218872,3.0565872192382812,0.004576774800000001,0.2814423944,0.0029435022000000003,0,1911,44.0
36,5,27,0.8345850282810688,3.5603621006011963,2.7724549770355225,3.461590528488159,0.011451697200000001,0.2814423944,0.016178749000000003,184,1911,216.0
36,5,28,0.6803731810593128,3.1131176948547363,3.1131176948547363,3.1131176948547363,0.004369292,0.2814423944,0.0027742836000000004,0,1911,48.0
36,5,29,0.7686549553275766,2.963876485824585,2.963876485824585,2.963876485824585,0.003451642,0.2814423944,0.0017693430000000003,0,1911,11.0
36,5,30,0.9929592488012361,2.7345938682556152,2.7345941066741943,2.7345938682556152,0.0024403894,0.2814423944,0.0015067554000000002,0,1911,4.0
36,5,31,0.8349573434676366,2.129155397415161,2.129155397415161,2.129155397415161,0.0022138674,0.2814423944,0.0016440094000000002,0,1911,8.0
36,5,32,2.031856553208765,4.823214530944824,4.823214530944824,4.823214530944824,0.0024636932,0.2814423944,0.0016391194000000002,0,1911,8.0
36,5,33,1.385644001733493,4.320555686950684,4.320555210113525,4.320555686950684,0.00364979,0.2814423944,0.005493492800000001,0,1911,112.0
36,5,34,0.49141496876868446,2.897599458694458,2.682589292526245,2.897599458694458,0.0046977574000000005,0.2814423944,0.007091413600000001,109,1911,136.0
36,5,35,0.4359498817762315,2.0594420433044434,1.742754340171814,2.061691999435425,0.0094980418,0.2814423944,0.020841486200000002,207,1911,439.0
36,5,36,0.3433120014085186,1.8200454711914062,1.6450608968734741,1.7756080627441406,0.007247559000000001,0.2814423944,0.016558467,155,1911,254.0
36,5,37,0.3277893769305522,1.406099557876587,1.406099557876587,1.406099557876587,0.0023481308,0.2814423944,0.0015559962,0,1911,2.0
36,5,38,0.4355997335734721,1.6397534608840942,1.6397535800933838,1.6397534608840942,0.0028264908000000004,0.2814423944,0.0016367214000000002,0,1911,3.0
36,5,39,0.9174068718067311,3.3171892166137695,2.5311996936798096,3.3205249309539795,0.011733295000000001,0.2814423944,0.0375978942,207,1911,654.0
36,5,40,0.7979949173904939,2.9939451217651367,2.6149637699127197,2.9365434646606445,0.0098450754,0.2814423944,0.044043837200000005,179,1911,304.0
36,5,41,0.7649851852397866,2.921926736831665,2.593311309814453,2.8701038360595703,0.0112742086,0.2814423944,0.03741196780000001,229,1911,567.0
36,5,42,0.993752378213231,2.766272783279419,2.6512787342071533,2.766272783279419,0.003242519,0.2814423944,0.0033943978,0,1911,41.0
36,5,43,1.0298507043472516,2.992847204208374,2.8680429458618164,2.992847204208374,0.004255584200000001,0.2814423944,0.0060086976,109,1911,123.0
36,5,44,1.028733195117777,3.3927862644195557,2.9317972660064697,3.2556381225585938,0.009968116400000001,0.2814423944,0.036245728399999996,200,1911,654.0
36,5,45,1.1868915289319137,3.4629013538360596,2.9725182056427,3.4014337062835693,0.0135065878,0.2814423944,0.0590326692,268,1911,654.0
36,5,46,1.8570318090248397,3.585115909576416,2.8677542209625244,3.3950862884521484,0.017919541400000003,0.2814423944,0.0827248058,304,1911,654.0
36,5,47,1.804739291407131,3.5352885723114014,2.9980547428131104,3.4493026733398438,0.0101081732,0.2814423944,0.049439613199999996,190,1911,292.0
36,5,48,1.6410580818915135,3.5279781818389893,3.3178489208221436,3.43866229057312,0.0217565204,0.2814423944,0.0433315894,290,1911,590.0
36,5,49,1.6904355394864583,3.207460880279541,2.981088399887085,3.207460880279541,0.003796443,0.2814423944,0.0030660452,0,1911,31.0
36,5,50,1.5674051816618502,3.4987282752990723,2.689141035079956,3.282737970352173,0.028652744400000003,0.2814423944,0.0458937866,461,1911,654.0
36,5,51,1.4072909869894095,3.502242088317871,2.769681215286255,3.287254571914673,0.023007321400000003,0.2814423944,0.08820430180000001,345,1911,654.0
36,5,52,1.2894968123642445,3.5544235706329346,2.5267257690429688,3.3601438999176025,0.0169757462,0.2814423944,0.0346397432,277,1911,374.0
36,5,53,1.279952306085825,3.478415012359619,2.462354898452759,3.3111937046051025,0.0250548046,0.2814423944,0.058855056399999994,389,1911,654.0
36,5,54,1.1729707465254113,3.5501856803894043,2.621882438659668,3.3444221019744873,0.017928514,0.2814423944,0.097975052,298,1911,654.0
36,5,55,0.8572206869701053,3.330688953399658,2.8712313175201416,3.114623546600342,0.016011392200000002,0.2814423944,0.020536420800000003,308,1911,262.0
36,5,56,0.8486097242971502,2.2139534950256348,2.2139534950256348,2.2139534950256348,0.0024950682,0.2814423944,0.0019084822,0,1911,1.0
36,5,57,0.8535919049793824,2.7436153888702393,2.6941142082214355,2.7436153888702393,0.0025820758000000004,0.2814423944,0.0022280034000000002,0,1911,7.0
36,5,58,1.19465115054128,3.7855606079101562,3.040470838546753,3.6861836910247803,0.020271452800000003,0.2814423944,0.0441697942,371,1911,654.0
36,5,59,0.8917445918832385,3.9048802852630615,2.876553773880005,3.8582849502563477,0.0087371302,0.2814423944,0.042461705,200,1911,654.0
36,5,60,0.7081576619876125,3.1963448524475098,3.1963448524475098,3.1963448524475098,0.0026995666000000002,0.2814423944,0.0020154758000000004,0,1911,1.0
36,5,61,0.7321931873692379,2.956597328186035,2.956597328186035,2.956597328186035,0.0022314490000000004,0.2814423944,0.002189676,0,1911,5.0
36,5,62,1.5033863218529757,2.788212299346924,2.788212299346924,2.788212299346924,0.0017237698,0.2814423944,0.00202154,0,1911,2.0
36,5,63,1.6187594553706501,3.692837715148926,2.380918025970459,3.5108139514923096,0.0370230868,0.2814423944,0.043401515200000004,633,1911,654.0
