V,D,M_name,M_weight,phi_ECMP_ASP,phi_MP_APST4,phi_IT,phi_MD_IT,phi_MD_MP_APST4,phi_MP_APST4_uniform,phi_MP_APST4_shift_1,phi_MP_APST4_halfshift
32,6,shift_76,0.010526315789473684,2.5,7.407407407407409,6.037735939025879,4.238410472869873,7.212205270457818,2.0,0.4761904761904762,0.4761904761904762
32,6,shift_77,0.010526315789473684,3.3333333333333335,7.547169811320754,5.9259233474731445,4.539005279541016,7.217210270645521,2.5,0.41666666666666674,0.41666666666666674
32,6,shift_78,0.010526315789473684,3.3333333333333335,7.222222222222222,6.274506568908691,4.444442272186279,7.222222222222375,2.6302002393748025,0.3703703703703704,0.3703703703703704
32,6,shift_79,0.010526315789473684,3.3333333333333335,7.485380116959057,6.0377326011657715,5.161287784576416,7.237060284232982,2.752975160149726,0.4000000000000001,0.4000000000000001
32,6,shift_80,0.010526315789473684,2.5,7.5,5.76576566696167,5.0,7.251959441386593,2.344738682618503,0.43478260869565216,0.43478260869565216
32,6,shift_81,0.010526315789473684,1.6666666666666667,7.266920071798123,6.0952348709106445,4.444442272186279,7.266920071797998,1.6666666666666667,0.4761904761904762,0.4761904761904762
32,6,shift_82,0.010526315789473684,2.5,7.058823529411762,6.153846263885498,5.0,7.055175418364194,2.0,0.4761904761904762,0.4761904761904762
32,6,shift_83,0.010526315789473684,2.8571428571428563,6.85714285714285,6.03773832321167,4.705885887145996,6.855421086707552,1.9999999999999998,0.4761904761904761,0.4761904761904761
32,6,shift_84,0.010526315789473684,3.3333333333333335,6.666666666666669,5.765762805938721,4.444442272186279,6.666666666666786,1.6666666666666667,0.4761904761904762,0.4761904761904762
32,6,shift_85,0.010526315789473684,2.8571428571428563,7.272727272727273,6.095242023468018,5.000002861022949,6.968107326478218,2.4999999999999996,0.49999999999999994,0.49999999999999994
32,6,shift_86,0.010526315789473684,2.5,7.999999999999999,6.037735939025879,5.2892560958862305,7.29809888810821,2.2494144061411494,0.5263157894736842,0.5263157894736842
32,6,shift_87,0.010526315789473684,1.6666666666666667,7.660899287247289,6.274506568908691,4.637678623199463,7.660899287247074,1.4996096040940996,0.5555555555555556,0.5555555555555556
32,6,shift_88,0.010526315789473684,2.5,8.102110057112482,6.037735939025879,5.161290168762207,7.497717873095503,2.2494144061411494,0.45454545454545453,0.45454545454545453
32,6,shift_89,0.010526315789473684,3.3333333333333335,7.838983050847454,6.0377326011657715,5.245899200439453,7.3413431816609185,2.5,0.38461538461538464,0.38461538461538464
32,6,shift_90,0.010526315789473684,3.3333333333333335,7.191358024691358,5.765762805938721,4.637678623199463,7.191358024691204,1.6666666666666667,0.3333333333333333,0.3333333333333333
32,6,shift_91,0.010526315789473684,3.3333333333333335,8.647058823529411,6.336630821228027,5.4237260818481445,7.39277221673407,2.5,0.38461538461538464,0.38461538461538464
